Raw 0x11479dd6  Time:  289906134;  DifTime: 228
Raw 0x11479eba  Time:  289906362;  DifTime: 228
Raw 0x11479f9f  Time:  289906591;  DifTime: 229
Raw 0x1147a088  Time:  289906824;  DifTime: 233
Raw 0x1147a16e  Time:  289907054;  DifTime: 230
Raw 0x1147a254  Time:  289907284;  DifTime: 230
Raw 0x1147a337  Time:  289907511;  DifTime: 227
Raw 0x1147a41a  Time:  289907738;  DifTime: 227
Raw 0x1147a51f  Time:  289907999;  DifTime: 261
Raw 0x1147a611  Time:  289908241;  DifTime: 242
Raw 0x1147a6fd  Time:  289908477;  DifTime: 236
Raw 0x1147a7ea  Time:  289908714;  DifTime: 237
Raw 0x1147a8d2  Time:  289908946;  DifTime: 232
Raw 0x1147a9b9  Time:  289909177;  DifTime: 231
Raw 0x1147aaa2  Time:  289909410;  DifTime: 233
Raw 0x1147ab8a  Time:  289909642;  DifTime: 232
Raw 0x1147ac72  Time:  289909874;  DifTime: 232
Raw 0x1147ad59  Time:  289910105;  DifTime: 231
Raw 0x1147ae43  Time:  289910339;  DifTime: 234
Raw 0x1147af2e  Time:  289910574;  DifTime: 235
Raw 0x1147b016  Time:  289910806;  DifTime: 232
Raw 0x1147b0ff  Time:  289911039;  DifTime: 233
Raw 0x1147b1e6  Time:  289911270;  DifTime: 231
Raw 0x1147b2d0  Time:  289911504;  DifTime: 234
Raw 0x1147b3b8  Time:  289911736;  DifTime: 232
Raw 0x1147b49d  Time:  289911965;  DifTime: 229
Raw 0x1147b582  Time:  289912194;  DifTime: 229
Raw 0x1147b66b  Time:  289912427;  DifTime: 233
Raw 0x1147b751  Time:  289912657;  DifTime: 230
Raw 0x1147b838  Time:  289912888;  DifTime: 231
Raw 0x1147b922  Time:  289913122;  DifTime: 234
Raw 0x1147ba09  Time:  289913353;  DifTime: 231
Raw 0x1147baf0  Time:  289913584;  DifTime: 231
Raw 0x1147bc52  Time:  289913938;  DifTime: 354
Raw 0x1147bd42  Time:  289914178;  DifTime: 240
Raw 0x1147be30  Time:  289914416;  DifTime: 238
Raw 0x1147bf1f  Time:  289914655;  DifTime: 239
Raw 0x1147c00b  Time:  289914891;  DifTime: 236
Raw 0x1147c0f4  Time:  289915124;  DifTime: 233
Raw 0x1147c1df  Time:  289915359;  DifTime: 235
Raw 0x1147c2cc  Time:  289915596;  DifTime: 237
Raw 0x1147c3ba  Time:  289915834;  DifTime: 238
Raw 0x1147c4a7  Time:  289916071;  DifTime: 237
Raw 0x1147c597  Time:  289916311;  DifTime: 240
Raw 0x1147c686  Time:  289916550;  DifTime: 239
Raw 0x1147c774  Time:  289916788;  DifTime: 238
Raw 0x1147c862  Time:  289917026;  DifTime: 238
Raw 0x1147c94e  Time:  289917262;  DifTime: 236
Raw 0x1147ca39  Time:  289917497;  DifTime: 235
Raw 0x1147cb28  Time:  289917736;  DifTime: 239
Raw 0x1147cc7d  Time:  289918077;  DifTime: 341
Raw 0x1147cde1  Time:  289918433;  DifTime: 356
Raw 0x1147ced2  Time:  289918674;  DifTime: 241
Raw 0x1147cfc1  Time:  289918913;  DifTime: 239
Raw 0x1147d0b1  Time:  289919153;  DifTime: 240
Raw 0x1147d1a0  Time:  289919392;  DifTime: 239
Raw 0x1147d28e  Time:  289919630;  DifTime: 238
Raw 0x1147d37d  Time:  289919869;  DifTime: 239
Raw 0x1147d46b  Time:  289920107;  DifTime: 238
Raw 0x1147d557  Time:  289920343;  DifTime: 236
Raw 0x1147d647  Time:  289920583;  DifTime: 240
Raw 0x1147d738  Time:  289920824;  DifTime: 241
Raw 0x1147d824  Time:  289921060;  DifTime: 236
Raw 0x1147d911  Time:  289921297;  DifTime: 237
Raw 0x1147d9fd  Time:  289921533;  DifTime: 236
Raw 0x1147daeb  Time:  289921771;  DifTime: 238
Raw 0x1147dbdf  Time:  289922015;  DifTime: 244
Raw 0x1147dccc  Time:  289922252;  DifTime: 237
Raw 0x1147ddb7  Time:  289922487;  DifTime: 235
Raw 0x1147dea4  Time:  289922724;  DifTime: 237
Raw 0x1147df94  Time:  289922964;  DifTime: 240
Raw 0x1147e083  Time:  289923203;  DifTime: 239
Raw 0x1147e173  Time:  289923443;  DifTime: 240
Raw 0x1147e28a  Time:  289923722;  DifTime: 279
Raw 0x1147e381  Time:  289923969;  DifTime: 247
Raw 0x1147e46e  Time:  289924206;  DifTime: 237
Raw 0x1147e557  Time:  289924439;  DifTime: 233
Raw 0x1147e63e  Time:  289924670;  DifTime: 231
Raw 0x1147e726  Time:  289924902;  DifTime: 232
Raw 0x1147e80e  Time:  289925134;  DifTime: 232
Raw 0x1147e8f5  Time:  289925365;  DifTime: 231
Raw 0x1147e9dd  Time:  289925597;  DifTime: 232
Raw 0x1147eac5  Time:  289925829;  DifTime: 232
Raw 0x1147ebac  Time:  289926060;  DifTime: 231
Raw 0x1147ec96  Time:  289926294;  DifTime: 234
Raw 0x1147ed7d  Time:  289926525;  DifTime: 231
Raw 0x1147ee63  Time:  289926755;  DifTime: 230
Raw 0x1147ef4c  Time:  289926988;  DifTime: 233
Raw 0x1147f035  Time:  289927221;  DifTime: 233
Raw 0x1147f11c  Time:  289927452;  DifTime: 231
Raw 0x1147f202  Time:  289927682;  DifTime: 230
Raw 0x1147f2e9  Time:  289927913;  DifTime: 231
Raw 0x1147f3d1  Time:  289928145;  DifTime: 232
Raw 0x1147f4ba  Time:  289928378;  DifTime: 233
Raw 0x1147f5ac  Time:  289928620;  DifTime: 242
Raw 0x1147f694  Time:  289928852;  DifTime: 232
Raw 0x1147f77a  Time:  289929082;  DifTime: 230
Raw 0x1147f865  Time:  289929317;  DifTime: 235
Raw 0x1147f94c  Time:  289929548;  DifTime: 231
Raw 0x1147fa35  Time:  289929781;  DifTime: 233
Raw 0x1147fb1b  Time:  289930011;  DifTime: 230
Raw 0x1147fc02  Time:  289930242;  DifTime: 231
Raw 0x1147fce9  Time:  289930473;  DifTime: 231
Raw 0x1147fdd0  Time:  289930704;  DifTime: 231
Raw 0x1147feba  Time:  289930938;  DifTime: 234
Raw 0x1147ffa0  Time:  289931168;  DifTime: 230
Raw 0x1148008b  Time:  289931403;  DifTime: 235
Raw 0x11480176  Time:  289931638;  DifTime: 235
Raw 0x1148025e  Time:  289931870;  DifTime: 232
Raw 0x11480346  Time:  289932102;  DifTime: 232
Raw 0x1148042c  Time:  289932332;  DifTime: 230
Raw 0x11480512  Time:  289932562;  DifTime: 230
Raw 0x114805fa  Time:  289932794;  DifTime: 232
Raw 0x114806e1  Time:  289933025;  DifTime: 231
Raw 0x114807c6  Time:  289933254;  DifTime: 229
Raw 0x114808ae  Time:  289933486;  DifTime: 232
Raw 0x114809bc  Time:  289933756;  DifTime: 270
Raw 0x11480aae  Time:  289933998;  DifTime: 242
Raw 0x11480b9d  Time:  289934237;  DifTime: 239
Raw 0x11480c8b  Time:  289934475;  DifTime: 238
Raw 0x11480d7b  Time:  289934715;  DifTime: 240
Raw 0x11480e69  Time:  289934953;  DifTime: 238
Raw 0x11480f54  Time:  289935188;  DifTime: 235
Raw 0x11481040  Time:  289935424;  DifTime: 236
Raw 0x1148112d  Time:  289935661;  DifTime: 237
Raw 0x1148121a  Time:  289935898;  DifTime: 237
Raw 0x11481308  Time:  289936136;  DifTime: 238
Raw 0x114813f4  Time:  289936372;  DifTime: 236
Raw 0x114814e3  Time:  289936611;  DifTime: 239
Raw 0x114815cf  Time:  289936847;  DifTime: 236
Raw 0x114816bb  Time:  289937083;  DifTime: 236
Raw 0x114817a8  Time:  289937320;  DifTime: 237
Raw 0x11481894  Time:  289937556;  DifTime: 236
Raw 0x11481980  Time:  289937792;  DifTime: 236
Raw 0x11481a6d  Time:  289938029;  DifTime: 237
Raw 0x11481bbe  Time:  289938366;  DifTime: 337
Raw 0x11481cf6  Time:  289938678;  DifTime: 312
Raw 0x11481de9  Time:  289938921;  DifTime: 243
Raw 0x11481eda  Time:  289939162;  DifTime: 241
Raw 0x11481fcb  Time:  289939403;  DifTime: 241
Raw 0x114820b7  Time:  289939639;  DifTime: 236
Raw 0x114821a7  Time:  289939879;  DifTime: 240
Raw 0x11482296  Time:  289940118;  DifTime: 239
Raw 0x11482385  Time:  289940357;  DifTime: 239
Raw 0x11482473  Time:  289940595;  DifTime: 238
Raw 0x11482562  Time:  289940834;  DifTime: 239
Raw 0x11482652  Time:  289941074;  DifTime: 240
Raw 0x11482741  Time:  289941313;  DifTime: 239
Raw 0x1148282d  Time:  289941549;  DifTime: 236
Raw 0x1148291c  Time:  289941788;  DifTime: 239
Raw 0x11482a09  Time:  289942025;  DifTime: 237
Raw 0x11482af7  Time:  289942263;  DifTime: 238
Raw 0x11482be6  Time:  289942502;  DifTime: 239
Raw 0x11482cd2  Time:  289942738;  DifTime: 236
Raw 0x11482dc3  Time:  289942979;  DifTime: 241
Raw 0x11482eb0  Time:  289943216;  DifTime: 237
Raw 0x11482fa1  Time:  289943457;  DifTime: 241
Raw 0x11483092  Time:  289943698;  DifTime: 241
Raw 0x114831bf  Time:  289943999;  DifTime: 301
Raw 0x1148329f  Time:  289944223;  DifTime: 224
Raw 0x11483380  Time:  289944448;  DifTime: 225
Raw 0x1148345f  Time:  289944671;  DifTime: 223
Raw 0x1148353e  Time:  289944894;  DifTime: 223
Raw 0x11483620  Time:  289945120;  DifTime: 226
Raw 0x11483700  Time:  289945344;  DifTime: 224
Raw 0x114837de  Time:  289945566;  DifTime: 222
Raw 0x114838bc  Time:  289945788;  DifTime: 222
Raw 0x1148399f  Time:  289946015;  DifTime: 227
Raw 0x11483a7e  Time:  289946238;  DifTime: 223
Raw 0x11483b61  Time:  289946465;  DifTime: 227
Raw 0x11483c40  Time:  289946688;  DifTime: 223
Raw 0x11483d27  Time:  289946919;  DifTime: 231
Raw 0x11483e09  Time:  289947145;  DifTime: 226
Raw 0x11483ee9  Time:  289947369;  DifTime: 224
Raw 0x11483fc8  Time:  289947592;  DifTime: 223
Raw 0x114840a8  Time:  289947816;  DifTime: 224
Raw 0x11484189  Time:  289948041;  DifTime: 225
Raw 0x1148426d  Time:  289948269;  DifTime: 228
Raw 0x1148434c  Time:  289948492;  DifTime: 223
Raw 0x1148444e  Time:  289948750;  DifTime: 258
Raw 0x1148453e  Time:  289948990;  DifTime: 240
Raw 0x1148461f  Time:  289949215;  DifTime: 225
Raw 0x11484701  Time:  289949441;  DifTime: 226
Raw 0x114847e0  Time:  289949664;  DifTime: 223
Raw 0x114848c3  Time:  289949891;  DifTime: 227
Raw 0x114849a3  Time:  289950115;  DifTime: 224
Raw 0x11484a85  Time:  289950341;  DifTime: 226
Raw 0x11484b65  Time:  289950565;  DifTime: 224
Raw 0x11484c46  Time:  289950790;  DifTime: 225
Raw 0x11484d25  Time:  289951013;  DifTime: 223
Raw 0x11484e0b  Time:  289951243;  DifTime: 230
Raw 0x11484eec  Time:  289951468;  DifTime: 225
Raw 0x11484fcb  Time:  289951691;  DifTime: 223
Raw 0x114850ac  Time:  289951916;  DifTime: 225
Raw 0x1148518a  Time:  289952138;  DifTime: 222
Raw 0x1148526a  Time:  289952362;  DifTime: 224
Raw 0x1148534a  Time:  289952586;  DifTime: 224
Raw 0x1148542b  Time:  289952811;  DifTime: 225
Raw 0x1148550a  Time:  289953034;  DifTime: 223
Raw 0x114855e8  Time:  289953256;  DifTime: 222
Raw 0x114856c7  Time:  289953479;  DifTime: 223
Raw 0x114857a8  Time:  289953704;  DifTime: 225
Raw 0x114858f8  Time:  289954040;  DifTime: 336
Raw 0x114859e6  Time:  289954278;  DifTime: 238
Raw 0x11485acc  Time:  289954508;  DifTime: 230
Raw 0x11485bb3  Time:  289954739;  DifTime: 231
Raw 0x11485c97  Time:  289954967;  DifTime: 228
Raw 0x11485d7e  Time:  289955198;  DifTime: 231
Raw 0x11485e63  Time:  289955427;  DifTime: 229
Raw 0x11485f49  Time:  289955657;  DifTime: 230
Raw 0x1148602e  Time:  289955886;  DifTime: 229
Raw 0x11486112  Time:  289956114;  DifTime: 228
Raw 0x114861f8  Time:  289956344;  DifTime: 230
Raw 0x114862dc  Time:  289956572;  DifTime: 228
Raw 0x114863c4  Time:  289956804;  DifTime: 232
Raw 0x114864aa  Time:  289957034;  DifTime: 230
Raw 0x11486591  Time:  289957265;  DifTime: 231
Raw 0x11486679  Time:  289957497;  DifTime: 232
Raw 0x11486762  Time:  289957730;  DifTime: 233
Raw 0x11486845  Time:  289957957;  DifTime: 227
Raw 0x11486994  Time:  289958292;  DifTime: 335
Raw 0x11486a7a  Time:  289958522;  DifTime: 230
Raw 0x11486b63  Time:  289958755;  DifTime: 233
Raw 0x11486c83  Time:  289959043;  DifTime: 288
Raw 0x11486d6f  Time:  289959279;  DifTime: 236
Raw 0x11486e55  Time:  289959509;  DifTime: 230
Raw 0x11486f3a  Time:  289959738;  DifTime: 229
Raw 0x11487021  Time:  289959969;  DifTime: 231
Raw 0x1148710a  Time:  289960202;  DifTime: 233
Raw 0x114871f0  Time:  289960432;  DifTime: 230
Raw 0x114872d6  Time:  289960662;  DifTime: 230
Raw 0x114873bd  Time:  289960893;  DifTime: 231
Raw 0x114874a4  Time:  289961124;  DifTime: 231
Raw 0x11487589  Time:  289961353;  DifTime: 229
Raw 0x1148766f  Time:  289961583;  DifTime: 230
Raw 0x1148775b  Time:  289961819;  DifTime: 236
Raw 0x11487844  Time:  289962052;  DifTime: 233
Raw 0x1148792a  Time:  289962282;  DifTime: 230
Raw 0x11487a0f  Time:  289962511;  DifTime: 229
Raw 0x11487af8  Time:  289962744;  DifTime: 233
Raw 0x11487bdf  Time:  289962975;  DifTime: 231
Raw 0x11487cc7  Time:  289963207;  DifTime: 232
Raw 0x11487dac  Time:  289963436;  DifTime: 229
Raw 0x11487e94  Time:  289963668;  DifTime: 232
Raw 0x11487fc6  Time:  289963974;  DifTime: 306
Raw 0x114880b1  Time:  289964209;  DifTime: 235
Raw 0x11488198  Time:  289964440;  DifTime: 231
Raw 0x1148827c  Time:  289964668;  DifTime: 228
Raw 0x11488362  Time:  289964898;  DifTime: 230
Raw 0x11488448  Time:  289965128;  DifTime: 230
Raw 0x11488531  Time:  289965361;  DifTime: 233
Raw 0x1148861a  Time:  289965594;  DifTime: 233
Raw 0x11488700  Time:  289965824;  DifTime: 230
Raw 0x114887e5  Time:  289966053;  DifTime: 229
Raw 0x114888cb  Time:  289966283;  DifTime: 230
Raw 0x114889b0  Time:  289966512;  DifTime: 229
Raw 0x11488a97  Time:  289966743;  DifTime: 231
Raw 0x11488b7c  Time:  289966972;  DifTime: 229
Raw 0x11488c62  Time:  289967202;  DifTime: 230
Raw 0x11488d48  Time:  289967432;  DifTime: 230
Raw 0x11488e2b  Time:  289967659;  DifTime: 227
Raw 0x11488f15  Time:  289967893;  DifTime: 234
Raw 0x11488ffa  Time:  289968122;  DifTime: 229
Raw 0x114890e4  Time:  289968356;  DifTime: 234
Raw 0x114891c8  Time:  289968584;  DifTime: 228
Raw 0x114892ab  Time:  289968811;  DifTime: 227
Raw 0x11489393  Time:  289969043;  DifTime: 232
Raw 0x11489557  Time:  289969495;  DifTime: 452
Raw 0x114896a0  Time:  289969824;  DifTime: 329
Raw 0x1148978a  Time:  289970058;  DifTime: 234
Raw 0x11489872  Time:  289970290;  DifTime: 232
Raw 0x1148995e  Time:  289970526;  DifTime: 236
Raw 0x11489a45  Time:  289970757;  DifTime: 231
Raw 0x11489b2e  Time:  289970990;  DifTime: 233
Raw 0x11489c1a  Time:  289971226;  DifTime: 236
Raw 0x11489d02  Time:  289971458;  DifTime: 232
Raw 0x11489ded  Time:  289971693;  DifTime: 235
Raw 0x11489ed6  Time:  289971926;  DifTime: 233
Raw 0x11489fc3  Time:  289972163;  DifTime: 237
Raw 0x1148a0ad  Time:  289972397;  DifTime: 234
Raw 0x1148a198  Time:  289972632;  DifTime: 235
Raw 0x1148a280  Time:  289972864;  DifTime: 232
Raw 0x1148a36b  Time:  289973099;  DifTime: 235
Raw 0x1148a453  Time:  289973331;  DifTime: 232
Raw 0x1148a53e  Time:  289973566;  DifTime: 235
Raw 0x1148a7bc  Time:  289974204;  DifTime: 638
Raw 0x1148a8b0  Time:  289974448;  DifTime: 244
Raw 0x1148a99e  Time:  289974686;  DifTime: 238
Raw 0x1148aa89  Time:  289974921;  DifTime: 235
Raw 0x1148ab76  Time:  289975158;  DifTime: 237
Raw 0x1148ac65  Time:  289975397;  DifTime: 239
Raw 0x1148ad53  Time:  289975635;  DifTime: 238
Raw 0x1148ae3f  Time:  289975871;  DifTime: 236
Raw 0x1148af2c  Time:  289976108;  DifTime: 237
Raw 0x1148b01f  Time:  289976351;  DifTime: 243
Raw 0x1148b10e  Time:  289976590;  DifTime: 239
Raw 0x1148b1fd  Time:  289976829;  DifTime: 239
Raw 0x1148b2eb  Time:  289977067;  DifTime: 238
Raw 0x1148b3d6  Time:  289977302;  DifTime: 235
Raw 0x1148b4c2  Time:  289977538;  DifTime: 236
Raw 0x1148b5b0  Time:  289977776;  DifTime: 238
Raw 0x1148b69e  Time:  289978014;  DifTime: 238
Raw 0x1148b78b  Time:  289978251;  DifTime: 237
Raw 0x1148b878  Time:  289978488;  DifTime: 237
Raw 0x1148b965  Time:  289978725;  DifTime: 237
Raw 0x1148ba52  Time:  289978962;  DifTime: 237
Raw 0x1148bba3  Time:  289979299;  DifTime: 337
Raw 0x1148bd0d  Time:  289979661;  DifTime: 362
Raw 0x1148bdfd  Time:  289979901;  DifTime: 240
Raw 0x1148beee  Time:  289980142;  DifTime: 241
Raw 0x1148bfdc  Time:  289980380;  DifTime: 238
Raw 0x1148c0d0  Time:  289980624;  DifTime: 244
Raw 0x1148c1be  Time:  289980862;  DifTime: 238
Raw 0x1148c2ad  Time:  289981101;  DifTime: 239
Raw 0x1148c39d  Time:  289981341;  DifTime: 240
Raw 0x1148c48d  Time:  289981581;  DifTime: 240
Raw 0x1148c57b  Time:  289981819;  DifTime: 238
Raw 0x1148c66a  Time:  289982058;  DifTime: 239
Raw 0x1148c756  Time:  289982294;  DifTime: 236
Raw 0x1148c845  Time:  289982533;  DifTime: 239
Raw 0x1148c937  Time:  289982775;  DifTime: 242
Raw 0x1148ca24  Time:  289983012;  DifTime: 237
Raw 0x1148cb12  Time:  289983250;  DifTime: 238
Raw 0x1148cc01  Time:  289983489;  DifTime: 239
Raw 0x1148ccef  Time:  289983727;  DifTime: 238
Raw 0x1148ce10  Time:  289984016;  DifTime: 289
Raw 0x1148ceff  Time:  289984255;  DifTime: 239
Raw 0x1148cfea  Time:  289984490;  DifTime: 235
Raw 0x1148d0d5  Time:  289984725;  DifTime: 235
Raw 0x1148d1bf  Time:  289984959;  DifTime: 234
Raw 0x1148d2a8  Time:  289985192;  DifTime: 233
Raw 0x1148d38d  Time:  289985421;  DifTime: 229
Raw 0x1148d477  Time:  289985655;  DifTime: 234
Raw 0x1148d55d  Time:  289985885;  DifTime: 230
Raw 0x1148d644  Time:  289986116;  DifTime: 231
Raw 0x1148d72a  Time:  289986346;  DifTime: 230
Raw 0x1148d811  Time:  289986577;  DifTime: 231
Raw 0x1148d8f7  Time:  289986807;  DifTime: 230
Raw 0x1148d9df  Time:  289987039;  DifTime: 232
Raw 0x1148daca  Time:  289987274;  DifTime: 235
Raw 0x1148dbb1  Time:  289987505;  DifTime: 231
Raw 0x1148dc9b  Time:  289987739;  DifTime: 234
Raw 0x1148dd82  Time:  289987970;  DifTime: 231
Raw 0x1148de6a  Time:  289988202;  DifTime: 232
Raw 0x1148df53  Time:  289988435;  DifTime: 233
Raw 0x1148e03b  Time:  289988667;  DifTime: 232
Raw 0x1148e126  Time:  289988902;  DifTime: 235
Raw 0x1148e20b  Time:  289989131;  DifTime: 229
Raw 0x1148e2f3  Time:  289989363;  DifTime: 232
Raw 0x1148e3da  Time:  289989594;  DifTime: 231
Raw 0x1148e4cb  Time:  289989835;  DifTime: 241
Raw 0x1148e5b4  Time:  289990068;  DifTime: 233
Raw 0x1148e69a  Time:  289990298;  DifTime: 230
Raw 0x1148e787  Time:  289990535;  DifTime: 237
Raw 0x1148e870  Time:  289990768;  DifTime: 233
Raw 0x1148e955  Time:  289990997;  DifTime: 229
Raw 0x1148ea3b  Time:  289991227;  DifTime: 230
Raw 0x1148eb20  Time:  289991456;  DifTime: 229
Raw 0x1148ec0c  Time:  289991692;  DifTime: 236
Raw 0x1148ecf1  Time:  289991921;  DifTime: 229
Raw 0x1148edd9  Time:  289992153;  DifTime: 232
Raw 0x1148eec3  Time:  289992387;  DifTime: 234
Raw 0x1148efaa  Time:  289992618;  DifTime: 231
Raw 0x1148f091  Time:  289992849;  DifTime: 231
Raw 0x1148f179  Time:  289993081;  DifTime: 232
Raw 0x1148f25f  Time:  289993311;  DifTime: 230
Raw 0x1148f348  Time:  289993544;  DifTime: 233
Raw 0x1148f431  Time:  289993777;  DifTime: 233
Raw 0x1148f547  Time:  289994055;  DifTime: 278
Raw 0x1148f636  Time:  289994294;  DifTime: 239
Raw 0x1148f723  Time:  289994531;  DifTime: 237
Raw 0x1148f80e  Time:  289994766;  DifTime: 235
Raw 0x1148f8fb  Time:  289995003;  DifTime: 237
Raw 0x1148f9e8  Time:  289995240;  DifTime: 237
Raw 0x1148fad2  Time:  289995474;  DifTime: 234
Raw 0x1148fbbe  Time:  289995710;  DifTime: 236
Raw 0x1148fcac  Time:  289995948;  DifTime: 238
Raw 0x1148fd9b  Time:  289996187;  DifTime: 239
Raw 0x1148fe87  Time:  289996423;  DifTime: 236
Raw 0x1148ff71  Time:  289996657;  DifTime: 234
Raw 0x11490060  Time:  289996896;  DifTime: 239
Raw 0x1149014b  Time:  289997131;  DifTime: 235
Raw 0x11490238  Time:  289997368;  DifTime: 237
Raw 0x11490321  Time:  289997601;  DifTime: 233
Raw 0x1149040d  Time:  289997837;  DifTime: 236
Raw 0x114904fa  Time:  289998074;  DifTime: 237
Raw 0x114905e7  Time:  289998311;  DifTime: 237
Raw 0x114906d4  Time:  289998548;  DifTime: 237
Raw 0x114907c0  Time:  289998784;  DifTime: 236
Raw 0x114908af  Time:  289999023;  DifTime: 239
Raw 0x1149099f  Time:  289999263;  DifTime: 240
Raw 0x11490af4  Time:  289999604;  DifTime: 341
Raw 0x11490c18  Time:  289999896;  DifTime: 292
Raw 0x11490d09  Time:  290000137;  DifTime: 241
Raw 0x11490dfb  Time:  290000379;  DifTime: 242
Raw 0x11490eed  Time:  290000621;  DifTime: 242
Raw 0x11490fdf  Time:  290000863;  DifTime: 242
Raw 0x114910d1  Time:  290001105;  DifTime: 242
Raw 0x114911c0  Time:  290001344;  DifTime: 239
Raw 0x114912af  Time:  290001583;  DifTime: 239
Raw 0x1149139d  Time:  290001821;  DifTime: 238
Raw 0x1149148c  Time:  290002060;  DifTime: 239
Raw 0x1149157b  Time:  290002299;  DifTime: 239
Raw 0x1149166c  Time:  290002540;  DifTime: 241
Raw 0x1149175b  Time:  290002779;  DifTime: 239
Raw 0x11491848  Time:  290003016;  DifTime: 237
Raw 0x11491937  Time:  290003255;  DifTime: 239
Raw 0x11491a25  Time:  290003493;  DifTime: 238
Raw 0x11491b15  Time:  290003733;  DifTime: 240
Raw 0x11491c40  Time:  290004032;  DifTime: 299
Raw 0x11491d26  Time:  290004262;  DifTime: 230
Raw 0x11491e0b  Time:  290004491;  DifTime: 229
Raw 0x11491ef0  Time:  290004720;  DifTime: 229
Raw 0x11491fd5  Time:  290004949;  DifTime: 229
Raw 0x114920ba  Time:  290005178;  DifTime: 229
Raw 0x1149219d  Time:  290005405;  DifTime: 227
Raw 0x11492280  Time:  290005632;  DifTime: 227
Raw 0x11492366  Time:  290005862;  DifTime: 230
Raw 0x1149244a  Time:  290006090;  DifTime: 228
Raw 0x11492530  Time:  290006320;  DifTime: 230
Raw 0x11492616  Time:  290006550;  DifTime: 230
Raw 0x114926fc  Time:  290006780;  DifTime: 230
Raw 0x114927e3  Time:  290007011;  DifTime: 231
Raw 0x114928c8  Time:  290007240;  DifTime: 229
Raw 0x114929ad  Time:  290007469;  DifTime: 229
Raw 0x11492a8f  Time:  290007695;  DifTime: 226
Raw 0x11492b74  Time:  290007924;  DifTime: 229
Raw 0x11492c59  Time:  290008153;  DifTime: 229
Raw 0x11492d3e  Time:  290008382;  DifTime: 229
Raw 0x11492e25  Time:  290008613;  DifTime: 231
Raw 0x11492f07  Time:  290008839;  DifTime: 226
Raw 0x11492feb  Time:  290009067;  DifTime: 228
Raw 0x114930d1  Time:  290009297;  DifTime: 230
Raw 0x114931b5  Time:  290009525;  DifTime: 228
Raw 0x1149329c  Time:  290009756;  DifTime: 231
Raw 0x114933eb  Time:  290010091;  DifTime: 335
Raw 0x114934d4  Time:  290010324;  DifTime: 233
Raw 0x114935bf  Time:  290010559;  DifTime: 235
Raw 0x114936a6  Time:  290010790;  DifTime: 231
Raw 0x11493790  Time:  290011024;  DifTime: 234
Raw 0x11493877  Time:  290011255;  DifTime: 231
Raw 0x1149395f  Time:  290011487;  DifTime: 232
Raw 0x11493a46  Time:  290011718;  DifTime: 231
Raw 0x11493b29  Time:  290011945;  DifTime: 227
